timestamp,electric_kw_per_home,electric_kwh_per_home,season,time_of_day
2007-01-01 00:15:00,1.2863485219663557,0.32158713049158894,Winter,00:15
2007-01-01 00:30:00,1.3927802275572967,0.3481950568893242,Winter,00:30
2007-01-01 00:45:00,1.4607965594207626,0.36519913985519065,Winter,00:45
2007-01-01 01:00:00,1.5417091839512211,0.3854272959878053,Winter,01:00
2007-01-01 01:15:00,1.530937122325657,0.38273428058141423,Winter,01:15
2007-01-01 01:30:00,1.5580758887255692,0.3895189721813923,Winter,01:30
2007-01-01 01:45:00,1.5689113179813807,0.3922278294953452,Winter,01:45
2007-01-01 02:00:00,1.5846722195002438,0.39616805487506096,Winter,02:00
2007-01-01 02:15:00,1.608800043551635,0.40220001088790874,Winter,02:15
2007-01-01 02:30:00,1.6096412433992042,0.40241031084980106,Winter,02:30
2007-01-01 02:45:00,1.6333211388752773,0.4083302847188193,Winter,02:45
2007-01-01 03:00:00,1.6412277206162544,0.4103069301540636,Winter,03:00
2007-01-01 03:15:00,1.68373346398824,0.42093336599706,Winter,03:15
2007-01-01 03:30:00,1.7102448690728937,0.42756121726822344,Winter,03:30
2007-01-01 03:45:00,1.7517591594534259,0.43793978986335647,Winter,03:45
2007-01-01 04:00:00,1.7848144155914842,0.44620360389787106,Winter,04:00
2007-01-01 04:15:00,1.8519152920681567,0.4629788230170392,Winter,04:15
2007-01-01 04:30:00,1.8677430453481396,0.4669357613370349,Winter,04:30
2007-01-01 04:45:00,1.9040749088137612,0.4760187272034403,Winter,04:45
2007-01-01 05:00:00,1.935028145244704,0.483757036311176,Winter,05:00
2007-01-01 05:15:00,2.035035766780988,0.508758941695247,Winter,05:15
2007-01-01 05:30:00,2.0683294681256448,0.5170823670314112,Winter,05:30
2007-01-01 05:45:00,2.142065000816592,0.535516250204148,Winter,05:45
2007-01-01 06:00:00,2.1838473515161403,0.5459618378790351,Winter,06:00
2007-01-01 06:15:00,2.3429819805106415,0.5857454951276604,Winter,06:15
2007-01-01 06:30:00,2.380009363601718,0.5950023409004295,Winter,06:30
2007-01-01 06:45:00,2.4373296314442796,0.6093324078610699,Winter,06:45
2007-01-01 07:00:00,2.457658228537208,0.614414557134302,Winter,07:00
2007-01-01 07:15:00,2.5600879743045333,0.6400219935761333,Winter,07:15
2007-01-01 07:30:00,2.5351500898252475,0.6337875224563119,Winter,07:30
2007-01-01 07:45:00,2.531550764875605,0.6328876912189012,Winter,07:45
2007-01-01 08:00:00,2.5064874516849027,0.6266218629212257,Winter,08:00
2007-01-01 08:15:00,2.5148049431106734,0.6287012357776683,Winter,08:15
2007-01-01 08:30:00,2.4407634601774717,0.6101908650443679,Winter,08:30
2007-01-01 08:45:00,2.4009187217594845,0.6002296804398711,Winter,08:45
2007-01-01 09:00:00,2.310722630518807,0.5776806576297018,Winter,09:00
2007-01-01 09:15:00,2.3001489465948053,0.5750372366487013,Winter,09:15
2007-01-01 09:30:00,2.2192167238281875,0.5548041809570469,Winter,09:30
2007-01-01 09:45:00,2.1611386575208216,0.5402846643802054,Winter,09:45
2007-01-01 10:00:00,2.0851096956829434,0.5212774239207358,Winter,10:00
2007-01-01 10:15:00,2.057232729054384,0.514308182263596,Winter,10:15
2007-01-01 10:30:00,1.9764429201371863,0.49411073003429656,Winter,10:30
2007-01-01 10:45:00,1.9079046219173599,0.47697615547933997,Winter,10:45
