timestamp,monthly_kwh_per_home
2018-01-31,567.7645476033174
2018-02-28,533.7362738195538
2018-03-31,547.8996044645529
2018-04-30,602.1691658986397
2018-05-31,599.9243836878055
2018-06-30,755.7086458028333
2018-07-31,1132.234513140482
2018-08-31,1035.9856848660067
2018-09-30,866.304058867806
2018-10-31,685.1674314721378
2018-11-30,550.0824599066368
2018-12-31,553.6816288594781
2019-01-31,0.24094814913731236
