timestamp,electric_kw_per_home,electric_kwh_per_home,season,time_of_day
2018-01-01 00:15:00,1.0417316439909092,0.2604329109977273,Winter,00:15
2018-01-01 00:30:00,1.0571973650188058,0.26429934125470145,Winter,00:30
2018-01-01 00:45:00,1.0622452393365132,0.2655613098341283,Winter,00:45
2018-01-01 01:00:00,1.080443744066577,0.27011093601664427,Winter,01:00
2018-01-01 01:15:00,0.9980547346062465,0.24951368365156162,Winter,01:15
2018-01-01 01:30:00,0.9781878105976094,0.24454695264940235,Winter,01:30
2018-01-01 01:45:00,0.9467864798115915,0.23669661995289787,Winter,01:45
2018-01-01 02:00:00,0.9477186764669195,0.23692966911672989,Winter,02:00
2018-01-01 02:15:00,0.8592618430981611,0.21481546077454028,Winter,02:15
2018-01-01 02:30:00,0.8574803959779792,0.2143700989944948,Winter,02:30
2018-01-01 02:45:00,0.8520600324839697,0.21301500812099242,Winter,02:45
2018-01-01 03:00:00,0.8571610632750538,0.21429026581876345,Winter,03:00
2018-01-01 03:15:00,0.5254234338403249,0.13135585846008122,Winter,03:15
2018-01-01 03:30:00,0.548143962599885,0.13703599064997124,Winter,03:30
2018-01-01 03:45:00,0.5672692318563433,0.14181730796408581,Winter,03:45
2018-01-01 04:00:00,0.5883687411913808,0.1470921852978452,Winter,04:00
2018-01-01 04:15:00,0.5902184180303484,0.1475546045075871,Winter,04:15
2018-01-01 04:30:00,0.6034710859666407,0.15086777149166017,Winter,04:30
2018-01-01 04:45:00,0.6075468734068792,0.1518867183517198,Winter,04:45
2018-01-01 05:00:00,0.6214377419327276,0.1553594354831819,Winter,05:00
2018-01-01 05:15:00,0.6435797916932798,0.16089494792331996,Winter,05:15
2018-01-01 05:30:00,0.6572004648626827,0.16430011621567067,Winter,05:30
2018-01-01 05:45:00,0.6866513370343678,0.17166283425859194,Winter,05:45
2018-01-01 06:00:00,0.7080365627306447,0.1770091406826612,Winter,06:00
2018-01-01 06:15:00,0.732509353121671,0.18312733828041775,Winter,06:15
2018-01-01 06:30:00,0.7399069474403265,0.18497673686008162,Winter,06:30
2018-01-01 06:45:00,0.7570958716056296,0.1892739679014074,Winter,06:45
2018-01-01 07:00:00,0.7684657887260111,0.19211644718150278,Winter,07:00
2018-01-01 07:15:00,0.8121592627607559,0.20303981569018897,Winter,07:15
2018-01-01 07:30:00,0.8269384083296202,0.20673460208240504,Winter,07:30
2018-01-01 07:45:00,0.8532062814347091,0.21330157035867728,Winter,07:45
2018-01-01 08:00:00,0.8756456542099392,0.2189114135524848,Winter,08:00
2018-01-01 08:15:00,0.9253801473193096,0.2313450368298274,Winter,08:15
2018-01-01 08:30:00,0.94599194263804,0.23649798565951,Winter,08:30
2018-01-01 08:45:00,0.9745000904008296,0.2436250226002074,Winter,08:45
2018-01-01 09:00:00,0.9855862254472073,0.24639655636180183,Winter,09:00
2018-01-01 09:15:00,1.0940609717207348,0.2735152429301837,Winter,09:15
2018-01-01 09:30:00,1.121700452899206,0.2804251132248015,Winter,09:30
