Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,223326,-,-,-,32.73,-117.14,-8,78,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Surface Albedo
2019,1,1,0,30,0,0,0,5.1000000000000005,9.1,0.15
2019,1,1,1,30,0,0,0,4.9,8.9,0.15
2019,1,1,2,30,0,0,0,4.7,8.700000000000001,0.15
2019,1,1,3,30,0,0,0,4.7,8.5,0.15
2019,1,1,4,30,0,0,0,4.800000000000001,8.3,0.15
2019,1,1,5,30,0,0,0,4.800000000000001,8,0.15
2019,1,1,6,30,0,0,0,5,8.3,0.15
2019,1,1,7,30,92,33,531,5.6000000000000005,9.600000000000001,0.15
2019,1,1,8,30,281,52,811,6.5,11.200000000000001,0.15
2019,1,1,9,30,449,62,922,6.800000000000001,12.4,0.15
2019,1,1,10,30,568,68,972,6.4,13.200000000000001,0.15
2019,1,1,11,30,626,71,990,5.9,13.8,0.15
2019,1,1,12,30,616,73,981,5.5,14.100000000000001,0.15
2019,1,1,13,30,540,73,944,5.4,14.100000000000001,0.15
2019,1,1,14,30,405,67,872,5.4,13.600000000000001,0.15
2019,1,1,15,30,228,54,723,4.9,12.200000000000001,0.15
2019,1,1,16,30,48,26,333,4.4,10.3,0.15
2019,1,1,17,30,0,0,0,4.2,9,0.15
2019,1,1,18,30,0,0,0,4,8.3,0.15
2019,1,1,19,30,0,0,0,3.9000000000000004,7.9,0.15
2019,1,1,20,30,0,0,0,3.6,7.6000000000000005,0.15
2019,1,1,21,30,0,0,0,3.4000000000000004,7.5,0.15
2019,1,1,22,30,0,0,0,3.3000000000000003,7.4,0.15
2019,1,1,23,30,0,0,0,3.3000000000000003,7.5,0.15
2019,1,2,0,30,0,0,0,3.1,7.7,0.15
2019,1,2,1,30,0,0,0,2.7,8,0.15
2019,1,2,2,30,0,0,0,2.4000000000000004,8.200000000000001,0.15
2019,1,2,3,30,0,0,0,2.3000000000000003,8.200000000000001,0.15
2019,1,2,4,30,0,0,0,2.2,8.3,0.15
2019,1,2,5,30,0,0,0,2.1,8.5,0.15
2019,1,2,6,30,0,0,0,2.1,9.200000000000001,0.15
2019,1,2,7,30,86,34,462,2.4000000000000004,11,0.15
2019,1,2,8,30,273,48,798,3,12.9,0.15
2019,1,2,9,30,438,57,906,3.4000000000000004,14.100000000000001,0.15
2019,1,2,10,30,556,63,957,3.3000000000000003,14.8,0.15
2019,1,2,11,30,617,66,981,2.9000000000000004,15.4,0.15
2019,1,2,12,30,609,68,974,2.5,15.700000000000001,0.15
2019,1,2,13,30,535,69,938,2.3000000000000003,15.700000000000001,0.15
2019,1,2,14,30,402,65,865,2.1,15.200000000000001,0.15
2019,1,2,15,30,227,54,713,1.6,13.5,0.15
2019,1,2,16,30,49,27,323,1.2000000000000002,11.5,0.15
2019,1,2,17,30,0,0,0,1.3,10.600000000000001,0.15
2019,1,2,18,30,0,0,0,1.5,10.200000000000001,0.15
2019,1,2,19,30,0,0,0,1.7000000000000002,10,0.15
2019,1,2,20,30,0,0,0,1.9000000000000001,9.8,0.15
2019,1,2,21,30,0,0,0,2.1,9.5,0.15
2019,1,2,22,30,0,0,0,2.3000000000000003,9.200000000000001,0.15
2019,1,2,23,30,0,0,0,2.7,8.8,0.15
2019,1,3,0,30,0,0,0,2.8000000000000003,8.6,0.15
2019,1,3,1,30,0,0,0,2.7,8.5,0.15
2019,1,3,2,30,0,0,0,2.5,8.4,0.15
2019,1,3,3,30,0,0,0,2.6,8.200000000000001,0.15
2019,1,3,4,30,0,0,0,2.6,8.1,0.15
2019,1,3,5,30,0,0,0,2.6,7.9,0.15
2019,1,3,6,30,0,0,0,2.8000000000000003,8.5,0.15
2019,1,3,7,30,93,32,548,3.3000000000000003,10.4,0.15
2019,1,3,8,30,280,50,814,3.7,12.8,0.15
2019,1,3,9,30,447,59,922,3.4000000000000004,14.700000000000001,0.15
2019,1,3,10,30,567,65,972,2.8000000000000003,16.1,0.15
2019,1,3,11,30,626,68,992,2.2,17,0.15
2019,1,3,12,30,618,67,989,1.8,17.5,0.15
2019,1,3,13,30,545,65,962,1.6,17.6,0.15
2019,1,3,14,30,413,60,900,1.5,17.1,0.15
2019,1,3,15,30,237,49,765,1.2000000000000002,15.3,0.15
2019,1,3,16,30,54,26,406,1.2000000000000002,13.100000000000001,0.15
2019,1,3,17,30,0,0,0,1.4000000000000001,11.8,0.15
2019,1,3,18,30,0,0,0,1.7000000000000002,10.9,0.15
2019,1,3,19,30,0,0,0,2,10.3,0.15
2019,1,3,20,30,0,0,0,2.1,9.700000000000001,0.15
2019,1,3,21,30,0,0,0,2.1,9.4,0.15
2019,1,3,22,30,0,0,0,2.1,9.1,0.15
2019,1,3,23,30,0,0,0,2.1,8.9,0.15
2019,1,4,0,30,0,0,0,2.2,8.700000000000001,0.15
2019,1,4,1,30,0,0,0,2.2,8.700000000000001,0.15
2019,1,4,2,30,0,0,0,2.2,8.6,0.15
2019,1,4,3,30,0,0,0,2.3000000000000003,8.6,0.15
2019,1,4,4,30,0,0,0,2.3000000000000003,8.6,0.15
2019,1,4,5,30,0,0,0,2.3000000000000003,8.6,0.15
2019,1,4,6,30,0,0,0,2.4000000000000004,9.3,0.15
2019,1,4,7,30,89,34,500,2.7,11.4,0.15
2019,1,4,8,30,275,55,781,2.8000000000000003,13.8,0.15
2019,1,4,9,30,440,64,894,2.5,15.600000000000001,0.15
2019,1,4,10,30,559,68,949,2.4000000000000004,17,0.15
2019,1,4,11,30,618,71,970,2.3000000000000003,17.900000000000002,0.15
2019,1,4,12,30,610,72,964,2.3000000000000003,18.3,0.15
2019,1,4,13,30,534,71,924,2.4000000000000004,18.3,0.15
2019,1,4,14,30,402,64,855,2.3000000000000003,17.6,0.15
2019,1,4,15,30,228,52,711,2,15.8,0.15
2019,1,4,16,30,52,27,348,1.7000000000000002,14,0.15
2019,1,4,17,30,0,0,0,1.4000000000000001,13,0.15
2019,1,4,18,30,0,0,0,1.1,12.4,0.15
2019,1,4,19,30,0,0,0,1,12.200000000000001,0.15
2019,1,4,20,30,0,0,0,1,12.3,0.15
2019,1,4,21,30,0,0,0,1.1,12.200000000000001,0.15
2019,1,4,22,30,0,0,0,1.4000000000000001,12,0.15
2019,1,4,23,30,0,0,0,1.6,11.9,0.15
2019,1,5,0,30,0,0,0,1.7000000000000002,11.9,0.15
2019,1,5,1,30,0,0,0,1.8,12,0.15
2019,1,5,2,30,0,0,0,1.9000000000000001,12.200000000000001,0.15
2019,1,5,3,30,0,0,0,2.1,12.3,0.15
2019,1,5,4,30,0,0,0,2.2,12.4,0.15
2019,1,5,5,30,0,0,0,2.4000000000000004,12.5,0.15
2019,1,5,6,30,0,0,0,2.5,12.700000000000001,0.15
2019,1,5,7,30,22,22,0,2.6,13.100000000000001,0.15
2019,1,5,8,30,47,47,1,3.1,13.700000000000001,0.15
2019,1,5,9,30,88,86,5,3.9000000000000004,14.3,0.15
2019,1,5,10,30,142,134,15,4.6000000000000005,14.700000000000001,0.15
2019,1,5,11,30,172,167,8,5,14.8,0.15
2019,1,5,12,30,177,171,10,5.1000000000000005,14.8,0.15
2019,1,5,13,30,148,143,9,4.9,14.700000000000001,0.15
2019,1,5,14,30,81,79,4,4.5,14.4,0.15
2019,1,5,15,30,39,39,1,3.8000000000000003,13.9,0.15
2019,1,5,16,30,10,10,0,3.3000000000000003,13.5,0.15
2019,1,5,17,30,0,0,0,3.2,13.3,0.15
2019,1,5,18,30,0,0,0,3.4000000000000004,13.3,0.15
2019,1,5,19,30,0,0,0,3.6,13.3,0.15
2019,1,5,20,30,0,0,0,3.9000000000000004,13.3,0.15
2019,1,5,21,30,0,0,0,4,13.4,0.15
2019,1,5,22,30,0,0,0,4,13.5,0.15
2019,1,5,23,30,0,0,0,3.8000000000000003,13.600000000000001,0.15
2019,1,6,0,30,0,0,0,3.5,13.4,0.15
2019,1,6,1,30,0,0,0,3.2,13.100000000000001,0.15
2019,1,6,2,30,0,0,0,3.2,12.9,0.15
2019,1,6,3,30,0,0,0,3.2,12.8,0.15
2019,1,6,4,30,0,0,0,3.2,12.600000000000001,0.15
2019,1,6,5,30,0,0,0,3.1,12.5,0.15
2019,1,6,6,30,0,0,0,3,12.700000000000001,0.15
2019,1,6,7,30,84,34,454,3.2,13.4,0.15
2019,1,6,8,30,122,78,156,3.5,14.100000000000001,0.15
2019,1,6,9,30,358,152,488,3.6,14.700000000000001,0.15
2019,1,6,10,30,526,92,836,3.9000000000000004,15.100000000000001,0.15
2019,1,6,11,30,520,175,608,4,15.4,0.15
2019,1,6,12,30,411,210,358,3.9000000000000004,15.5,0.15
2019,1,6,13,30,519,78,874,3.9000000000000004,15.4,0.15
2019,1,6,14,30,383,70,782,3.7,14.9,0.15
2019,1,6,15,30,218,71,581,3,14,0.15
2019,1,6,16,30,54,29,321,2.3000000000000003,12.9,0.14
2019,1,6,17,30,0,0,0,2,12.5,0.14
2019,1,6,18,30,0,0,0,1.5,12.4,0.14
2019,1,6,19,30,0,0,0,1.4000000000000001,12.3,0.14
2019,1,6,20,30,0,0,0,1.5,12,0.14
2019,1,6,21,30,0,0,0,1.5,11.8,0.14
2019,1,6,22,30,0,0,0,1.6,11.600000000000001,0.14
2019,1,6,23,30,0,0,0,1.7000000000000002,11.4,0.14
2019,1,7,0,30,0,0,0,1.6,11.5,0.14
2019,1,7,1,30,0,0,0,1.4000000000000001,11.600000000000001,0.14
2019,1,7,2,30,0,0,0,1.1,11.700000000000001,0.14
2019,1,7,3,30,0,0,0,0.9,11.600000000000001,0.14
2019,1,7,4,30,0,0,0,1,11.4,0.14
2019,1,7,5,30,0,0,0,1.3,11.100000000000001,0.14
2019,1,7,6,30,0,0,0,1.5,11.4,0.14
2019,1,7,7,30,83,32,460,1.7000000000000002,12.700000000000001,0.14
2019,1,7,8,30,258,52,730,1.5,14.600000000000001,0.14
2019,1,7,9,30,418,64,836,1.3,16.3,0.14
2019,1,7,10,30,531,73,880,1.4000000000000001,17.400000000000002,0.14
2019,1,7,11,30,588,77,899,1.4000000000000001,17.8,0.14
2019,1,7,12,30,583,76,898,1.3,17.900000000000002,0.14
2019,1,7,13,30,515,71,875,1.5,18,0.14
2019,1,7,14,30,392,63,817,1.7000000000000002,17.8,0.14
2019,1,7,15,30,228,51,692,1.8,16.6,0.14
2019,1,7,16,30,56,27,368,1.8,14.9,0.14
2019,1,7,17,30,0,0,0,2,13.9,0.14
2019,1,7,18,30,0,0,0,2.2,13.3,0.14
2019,1,7,19,30,0,0,0,2.4000000000000004,12.9,0.14
2019,1,7,20,30,0,0,0,2.7,12.700000000000001,0.14
2019,1,7,21,30,0,0,0,3.1,12.4,0.14
2019,1,7,22,30,0,0,0,3.4000000000000004,12.100000000000001,0.14
2019,1,7,23,30,0,0,0,3.6,11.9,0.14
2019,1,8,0,30,0,0,0,3.6,11.8,0.14
2019,1,8,1,30,0,0,0,3.6,11.8,0.14
2019,1,8,2,30,0,0,0,3.6,12,0.14
2019,1,8,3,30,0,0,0,3.8000000000000003,12.200000000000001,0.14
2019,1,8,4,30,0,0,0,4,12.4,0.14
2019,1,8,5,30,0,0,0,4.2,12.700000000000001,0.14
2019,1,8,6,30,0,0,0,4.2,13.200000000000001,0.14
2019,1,8,7,30,56,50,53,4.1000000000000005,14.3,0.14
2019,1,8,8,30,260,58,713,3.9000000000000004,15.9,0.14
2019,1,8,9,30,397,114,667,3.3000000000000003,17.7,0.14
2019,1,8,10,30,524,118,779,2.9000000000000004,19,0.14
2019,1,8,11,30,538,162,659,2.8000000000000003,19.6,0.14
2019,1,8,12,30,555,155,706,2.7,19.700000000000003,0.14
2019,1,8,13,30,475,158,622,2.7,19.400000000000002,0.14
2019,1,8,14,30,375,112,649,2.4000000000000004,18.8,0.14
2019,1,8,15,30,198,96,393,1.9000000000000001,17.3,0.14
2019,1,8,16,30,40,39,12,1.6,15.8,0.14
2019,1,8,17,30,0,0,0,1.5,15,0.14
2019,1,8,18,30,0,0,0,1.5,14.5,0.14
2019,1,8,19,30,0,0,0,1.5,14.200000000000001,0.14
2019,1,8,20,30,0,0,0,1.6,14.200000000000001,0.14
2019,1,8,21,30,0,0,0,1.6,14.200000000000001,0.14
2019,1,8,22,30,0,0,0,1.5,14.3,0.14
2019,1,8,23,30,0,0,0,1.4000000000000001,14.3,0.14
2019,1,9,0,30,0,0,0,1.3,14.100000000000001,0.14
2019,1,9,1,30,0,0,0,1.3,13.8,0.14
2019,1,9,2,30,0,0,0,1.3,13.5,0.14
2019,1,9,3,30,0,0,0,1.3,13.200000000000001,0.14
2019,1,9,4,30,0,0,0,1.1,13,0.14
2019,1,9,5,30,0,0,0,1,12.700000000000001,0.14
2019,1,9,6,30,0,0,0,0.9,12.8,0.14
2019,1,9,7,30,84,34,450,1,13.9,0.14
2019,1,9,8,30,264,56,734,1.1,15.8,0.14
2019,1,9,9,30,428,65,855,1,17.6,0.14
2019,1,9,10,30,548,70,914,1.3,18.8,0.14
2019,1,9,11,30,609,72,938,1.5,19.400000000000002,0.14
2019,1,9,12,30,605,73,936,1.9000000000000001,19.6,0.14
2019,1,9,13,30,534,70,905,2.4000000000000004,19.400000000000002,0.14
2019,1,9,14,30,407,64,842,2.8000000000000003,18.6,0.14
2019,1,9,15,30,190,104,330,2.7,16.7,0.14
2019,1,9,16,30,38,38,5,2.6,14.5,0.14
2019,1,9,17,30,0,0,0,2.6,13.4,0.14
2019,1,9,18,30,0,0,0,2.5,13.200000000000001,0.14
2019,1,9,19,30,0,0,0,2.3000000000000003,13.4,0.14
2019,1,9,20,30,0,0,0,1.9000000000000001,13.700000000000001,0.14
2019,1,9,21,30,0,0,0,1.5,13.9,0.14
2019,1,9,22,30,0,0,0,1,13.9,0.14
2019,1,9,23,30,0,0,0,0.7000000000000001,13.9,0.14
2019,1,10,0,30,0,0,0,0.6000000000000001,13.700000000000001,0.14
2019,1,10,1,30,0,0,0,0.8,13.4,0.14
2019,1,10,2,30,0,0,0,1.4000000000000001,13,0.14
2019,1,10,3,30,0,0,0,2,12.600000000000001,0.14
2019,1,10,4,30,0,0,0,2.3000000000000003,12.5,0.14
2019,1,10,5,30,0,0,0,2.1,12.8,0.14
2019,1,10,6,30,0,0,0,1.7000000000000002,13.4,0.14
2019,1,10,7,30,80,35,407,1.7000000000000002,14.3,0.14
2019,1,10,8,30,209,83,443,1.9000000000000001,15.4,0.14
2019,1,10,9,30,382,121,613,2.1,16.6,0.14
2019,1,10,10,30,513,111,767,2.3000000000000003,17.7,0.14
2019,1,10,11,30,603,82,908,2.4000000000000004,18.5,0.14
2019,1,10,12,30,601,82,910,2.5,18.7,0.14
2019,1,10,13,30,533,79,882,2.7,18.6,0.14
2019,1,10,14,30,407,71,819,2.9000000000000004,18,0.14
2019,1,10,15,30,238,57,685,2.8000000000000003,16.5,0.14
2019,1,10,16,30,62,31,354,2.4000000000000004,14.4,0.14
2019,1,10,17,30,0,0,0,2,13.3,0.14
2019,1,10,18,30,0,0,0,1.7000000000000002,13.100000000000001,0.14
2019,1,10,19,30,0,0,0,1.5,13,0.14
2019,1,10,20,30,0,0,0,1.4000000000000001,12.9,0.14
2019,1,10,21,30,0,0,0,1.2000000000000002,12.8,0.14
2019,1,10,22,30,0,0,0,0.9,12.8,0.14
2019,1,10,23,30,0,0,0,0.8,12.8,0.14
2019,1,11,0,30,0,0,0,0.8,12.700000000000001,0.14
2019,1,11,1,30,0,0,0,0.8,12.700000000000001,0.14
2019,1,11,2,30,0,0,0,0.9,12.700000000000001,0.14
2019,1,11,3,30,0,0,0,0.9,12.700000000000001,0.14
2019,1,11,4,30,0,0,0,0.8,12.8,0.14
2019,1,11,5,30,0,0,0,0.7000000000000001,12.600000000000001,0.14
2019,1,11,6,30,0,0,0,1,12.5,0.14
2019,1,11,7,30,55,53,14,1.5,13.100000000000001,0.14
2019,1,11,8,30,180,143,130,1.9000000000000001,14.4,0.14
2019,1,11,9,30,284,207,181,2.1,15.8,0.14
2019,1,11,10,30,355,251,198,2,17,0.14
2019,1,11,11,30,359,266,161,2.1,17.5,0.14
2019,1,11,12,30,447,253,338,2.3000000000000003,18.1,0.14
2019,1,11,13,30,457,189,517,2.5,18.3,0.14
2019,1,11,14,30,204,174,73,2.5,17.8,0.14
2019,1,11,15,30,217,99,443,2.2,16.2,0.14
2019,1,11,16,30,44,43,10,2,14.5,0.14
2019,1,11,17,30,0,0,0,2.2,13.700000000000001,0.14
2019,1,11,18,30,0,0,0,2.5,13.4,0.14
2019,1,11,19,30,0,0,0,2.7,13.3,0.14
2019,1,11,20,30,0,0,0,2.8000000000000003,13.100000000000001,0.14
2019,1,11,21,30,0,0,0,2.9000000000000004,13,0.14
2019,1,11,22,30,0,0,0,3.1,12.8,0.14
2019,1,11,23,30,0,0,0,3.3000000000000003,12.700000000000001,0.14
2019,1,12,0,30,0,0,0,3.8000000000000003,12.9,0.14
2019,1,12,1,30,0,0,0,4.4,13.4,0.14
2019,1,12,2,30,0,0,0,4.9,13.600000000000001,0.14
2019,1,12,3,30,0,0,0,4.800000000000001,13.700000000000001,0.14
2019,1,12,4,30,0,0,0,4.4,13.700000000000001,0.14
2019,1,12,5,30,0,0,0,3.7,13.600000000000001,0.14
2019,1,12,6,30,0,0,0,3.2,13.600000000000001,0.14
2019,1,12,7,30,48,32,141,3,13.9,0.14
2019,1,12,8,30,69,42,96,3,14.4,0.14
2019,1,12,9,30,131,128,6,2.9000000000000004,14.8,0.14
2019,1,12,10,30,206,173,63,2.9000000000000004,15.100000000000001,0.14
2019,1,12,11,30,267,241,45,2.7,15.4,0.14
2019,1,12,12,30,359,269,157,2.5,15.700000000000001,0.14
2019,1,12,13,30,373,192,347,2.3000000000000003,15.8,0.14
2019,1,12,14,30,416,64,845,2.2,15.5,0.14
2019,1,12,15,30,248,53,722,1.9000000000000001,14.600000000000001,0.14
2019,1,12,16,30,69,30,414,1.8,13.200000000000001,0.13
2019,1,12,17,30,0,0,0,1.8,12.4,0.13
2019,1,12,18,30,0,0,0,1.6,12.100000000000001,0.13
2019,1,12,19,30,0,0,0,1.5,12,0.13
2019,1,12,20,30,0,0,0,1.2000000000000002,12,0.13
2019,1,12,21,30,0,0,0,1,12.100000000000001,0.13
2019,1,12,22,30,0,0,0,0.7000000000000001,12.200000000000001,0.13
2019,1,12,23,30,0,0,0,0.6000000000000001,12.3,0.13
2019,1,13,0,30,0,0,0,0.7000000000000001,12.4,0.13
2019,1,13,1,30,0,0,0,0.8,12.4,0.13
2019,1,13,2,30,0,0,0,1.1,12.3,0.13
2019,1,13,3,30,0,0,0,1.4000000000000001,12.100000000000001,0.13
2019,1,13,4,30,0,0,0,1.5,11.8,0.13
2019,1,13,5,30,0,0,0,1.6,11.5,0.13
2019,1,13,6,30,0,0,0,2,11.700000000000001,0.13
2019,1,13,7,30,41,41,1,2.5,12.8,0.13
2019,1,13,8,30,196,135,213,2.9000000000000004,14.4,0.13
2019,1,13,9,30,302,205,225,2.8000000000000003,15.8,0.13
2019,1,13,10,30,315,223,174,2.7,16.7,0.13
2019,1,13,11,30,437,248,325,2.7,17.1,0.13
2019,1,13,12,30,376,268,186,2.7,17,0.13
2019,1,13,13,30,356,241,219,2.6,16.6,0.13
2019,1,13,14,30,331,162,402,2.1,15.9,0.13
2019,1,13,15,30,185,129,204,1.5,15.100000000000001,0.13
2019,1,13,16,30,31,31,1,1.3,14.4,0.13
2019,1,13,17,30,0,0,0,1.7000000000000002,13.9,0.13
2019,1,13,18,30,0,0,0,2.2,13.4,0.13
2019,1,13,19,30,0,0,0,2.5,12.8,0.13
2019,1,13,20,30,0,0,0,2.7,12.4,0.13
2019,1,13,21,30,0,0,0,2.9000000000000004,12.100000000000001,0.13
2019,1,13,22,30,0,0,0,3.3000000000000003,11.9,0.13
2019,1,13,23,30,0,0,0,3.6,11.700000000000001,0.13
2019,1,14,0,30,0,0,0,3.9000000000000004,11.600000000000001,0.13
2019,1,14,1,30,0,0,0,4,11.700000000000001,0.13
2019,1,14,2,30,0,0,0,4.1000000000000005,11.9,0.13
2019,1,14,3,30,0,0,0,4.2,12.200000000000001,0.13
2019,1,14,4,30,0,0,0,4.3,12.4,0.13
2019,1,14,5,30,0,0,0,4.6000000000000005,12.600000000000001,0.13
2019,1,14,6,30,0,0,0,5.2,12.9,0.13
2019,1,14,7,30,21,21,0,5.9,13.4,0.13
2019,1,14,8,30,98,95,12,6.300000000000001,13.700000000000001,0.13
2019,1,14,9,30,75,70,12,6.300000000000001,14,0.13
2019,1,14,10,30,108,106,3,6.300000000000001,14.4,0.13
2019,1,14,11,30,179,153,44,6.2,14.8,0.13
2019,1,14,12,30,96,89,12,6.2,15.200000000000001,0.13
2019,1,14,13,30,109,107,4,5.9,15.4,0.13
2019,1,14,14,30,74,74,1,5.2,15.4,0.13
2019,1,14,15,30,45,45,1,4.7,15.200000000000001,0.13
2019,1,14,16,30,12,12,0,4.5,15,0.14
2019,1,14,17,30,0,0,0,4.3,15,0.14
2019,1,14,18,30,0,0,0,3.8000000000000003,14.9,0.14
2019,1,14,19,30,0,0,0,3.3000000000000003,14.5,0.14
2019,1,14,20,30,0,0,0,2.8000000000000003,14,0.14
2019,1,14,21,30,0,0,0,2.3000000000000003,13.600000000000001,0.14
2019,1,14,22,30,0,0,0,1.8,13.5,0.14
2019,1,14,23,30,0,0,0,1.4000000000000001,13.5,0.14
2019,1,15,0,30,0,0,0,1.1,13.5,0.14
2019,1,15,1,30,0,0,0,1.1,13.5,0.14
2019,1,15,2,30,0,0,0,1.2000000000000002,13.4,0.14
2019,1,15,3,30,0,0,0,1.2000000000000002,13.4,0.14
2019,1,15,4,30,0,0,0,1.1,13.4,0.14
2019,1,15,5,30,0,0,0,1,13.3,0.14
2019,1,15,6,30,0,0,0,1.2000000000000002,13.3,0.14
2019,1,15,7,30,14,14,0,1.8,13.5,0.14
2019,1,15,8,30,44,44,1,2.6,13.8,0.14
2019,1,15,9,30,193,180,31,3.2,14.3,0.14
2019,1,15,10,30,383,248,252,3.9000000000000004,15,0.14
2019,1,15,11,30,516,181,573,4.5,15.8,0.14
2019,1,15,12,30,557,151,695,4.800000000000001,16.1,0.14
2019,1,15,13,30,242,210,61,5,16.2,0.14
2019,1,15,14,30,127,123,9,5,16,0.14
2019,1,15,15,30,51,50,4,4.7,15.4,0.14
2019,1,15,16,30,13,13,0,4.6000000000000005,14.700000000000001,0.14
2019,1,15,17,30,0,0,0,5,14.600000000000001,0.14
2019,1,15,18,30,0,0,0,5.300000000000001,14.8,0.14
2019,1,15,19,30,0,0,0,5.4,14.9,0.14
2019,1,15,20,30,0,0,0,5.5,15,0.14
2019,1,15,21,30,0,0,0,5.4,15,0.14
2019,1,15,22,30,0,0,0,5.300000000000001,15.100000000000001,0.14
2019,1,15,23,30,0,0,0,5.2,15.100000000000001,0.14
2019,1,16,0,30,0,0,0,5.2,15.100000000000001,0.14
2019,1,16,1,30,0,0,0,5.2,15.100000000000001,0.14
2019,1,16,2,30,0,0,0,5,15,0.14
2019,1,16,3,30,0,0,0,4.800000000000001,15,0.14
2019,1,16,4,30,0,0,0,4.5,14.9,0.14
2019,1,16,5,30,0,0,0,4.3,14.8,0.14
2019,1,16,6,30,0,0,0,4.3,14.9,0.14
2019,1,16,7,30,83,38,390,4.5,15.4,0.14
2019,1,16,8,30,80,80,1,4.7,16,0.14
2019,1,16,9,30,208,183,57,4.800000000000001,16.6,0.14
2019,1,16,10,30,540,97,826,4.800000000000001,17.3,0.14
2019,1,16,11,30,483,233,426,4.7,17.900000000000002,0.14
2019,1,16,12,30,214,211,5,4.3,18.2,0.14
2019,1,16,13,30,231,222,16,3.8000000000000003,18.400000000000002,0.14
2019,1,16,14,30,315,116,465,3.2,18.2,0.14
2019,1,16,15,30,235,71,578,2.3000000000000003,17.3,0.14
2019,1,16,16,30,52,50,21,1.6,16.2,0.13
2019,1,16,17,30,0,0,0,1.2000000000000002,15.700000000000001,0.13
2019,1,16,18,30,0,0,0,0.9,15.700000000000001,0.13
2019,1,16,19,30,0,0,0,0.8,15.600000000000001,0.13
2019,1,16,20,30,0,0,0,0.8,15.4,0.13
2019,1,16,21,30,0,0,0,0.8,15.3,0.13
2019,1,16,22,30,0,0,0,0.9,15.100000000000001,0.13
2019,1,16,23,30,0,0,0,1.1,15,0.13
2019,1,17,0,30,0,0,0,1.1,14.8,0.13
2019,1,17,1,30,0,0,0,1,14.8,0.13
2019,1,17,2,30,0,0,0,1,14.600000000000001,0.13
2019,1,17,3,30,0,0,0,1.1,14.5,0.13
2019,1,17,4,30,0,0,0,1.3,14.5,0.13
2019,1,17,5,30,0,0,0,1.4000000000000001,14.4,0.13
2019,1,17,6,30,0,0,0,1.8,14.700000000000001,0.13
2019,1,17,7,30,26,26,1,2.6,15.5,0.13
2019,1,17,8,30,75,68,23,3.5,16.2,0.13
2019,1,17,9,30,68,67,2,4,16.5,0.13
2019,1,17,10,30,125,123,3,4.3,16.6,0.13
2019,1,17,11,30,141,139,4,4.4,16.5,0.13
2019,1,17,12,30,115,113,3,4.4,16.400000000000002,0.13
2019,1,17,13,30,132,130,3,4.4,16.5,0.13
2019,1,17,14,30,60,60,1,4.1000000000000005,16.400000000000002,0.13
2019,1,17,15,30,56,20,127,3.8000000000000003,16.3,0.13
2019,1,17,16,30,62,32,278,3.4000000000000004,16.1,0.13
2019,1,17,17,30,0,0,0,3.1,15.9,0.13
2019,1,17,18,30,0,0,0,2.7,15.700000000000001,0.13
2019,1,17,19,30,0,0,0,2.4000000000000004,15.4,0.13
2019,1,17,20,30,0,0,0,2.5,15.200000000000001,0.13
2019,1,17,21,30,0,0,0,2.7,15.100000000000001,0.13
2019,1,17,22,30,0,0,0,2.8000000000000003,14.9,0.13
2019,1,17,23,30,0,0,0,3,14.600000000000001,0.13
2019,1,18,0,30,0,0,0,3.2,14.3,0.13
2019,1,18,1,30,0,0,0,3.3000000000000003,14.100000000000001,0.13
2019,1,18,2,30,0,0,0,3.2,14,0.13
2019,1,18,3,30,0,0,0,3,13.9,0.13
2019,1,18,4,30,0,0,0,2.8000000000000003,13.8,0.13
2019,1,18,5,30,0,0,0,2.7,13.8,0.13
2019,1,18,6,30,0,0,0,2.7,14,0.13
2019,1,18,7,30,81,41,338,2.8000000000000003,14.600000000000001,0.13
2019,1,18,8,30,222,97,426,2.8000000000000003,15.200000000000001,0.13
2019,1,18,9,30,336,148,428,2.8000000000000003,15.9,0.13
2019,1,18,10,30,434,229,380,2.8000000000000003,16.8,0.13
2019,1,18,11,30,447,258,319,2.8000000000000003,17.7,0.13
2019,1,18,12,30,452,258,327,2.8000000000000003,18.1,0.13
