Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,151015,-,-,-,38.57,-121.5,-8,10,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Surface Albedo
2021,1,1,0,30,0,0,0,1.7000000000000002,5,0.13
2021,1,1,1,30,0,0,0,1.6,4.7,0.13
2021,1,1,2,30,0,0,0,1.5,4.2,0.13
2021,1,1,3,30,0,0,0,1.5,3.8000000000000003,0.13
2021,1,1,4,30,0,0,0,1.4000000000000001,3.8000000000000003,0.13
2021,1,1,5,30,0,0,0,1.4000000000000001,3.9000000000000004,0.13
2021,1,1,6,30,0,0,0,1.4000000000000001,3.9000000000000004,0.13
2021,1,1,7,30,10,9,88,1.7000000000000002,5.300000000000001,0.13
2021,1,1,8,30,48,42,33,2.2,8,0.13
2021,1,1,9,30,231,112,383,2.5,10.3,0.13
2021,1,1,10,30,209,186,57,2.5,12,0.13
2021,1,1,11,30,373,227,313,2.4000000000000004,13.3,0.13
2021,1,1,12,30,370,204,350,2.2,13.8,0.13
2021,1,1,13,30,372,167,471,2.1,13.5,0.13
2021,1,1,14,30,176,151,72,1.5,12.600000000000001,0.13
2021,1,1,15,30,118,91,122,1,10.8,0.13
2021,1,1,16,30,39,28,173,1.1,8.700000000000001,0.13
2021,1,1,17,30,0,0,0,1.3,7.4,0.13
2021,1,1,18,30,0,0,0,1.5,7,0.13
2021,1,1,19,30,0,0,0,1.6,7.300000000000001,0.13
2021,1,1,20,30,0,0,0,1.4000000000000001,7.5,0.13
2021,1,1,21,30,0,0,0,1.3,7.7,0.13
2021,1,1,22,30,0,0,0,1.2000000000000002,7.9,0.13
2021,1,1,23,30,0,0,0,1.2000000000000002,7.800000000000001,0.13
2021,1,2,0,30,0,0,0,1.2000000000000002,7.7,0.13
2021,1,2,1,30,0,0,0,1.1,7.7,0.13
2021,1,2,2,30,0,0,0,1,7.9,0.13
2021,1,2,3,30,0,0,0,1,8,0.13
2021,1,2,4,30,0,0,0,1.1,7.9,0.13
2021,1,2,5,30,0,0,0,1.2000000000000002,7.9,0.13
2021,1,2,6,30,0,0,0,1.2000000000000002,7.9,0.13
2021,1,2,7,30,6,6,0,1.2000000000000002,8.3,0.13
2021,1,2,8,30,39,38,3,1.4000000000000001,9.200000000000001,0.13
2021,1,2,9,30,91,87,12,1.9000000000000001,10.200000000000001,0.13
2021,1,2,10,30,184,163,50,1.9000000000000001,11.3,0.13
2021,1,2,11,30,149,138,24,1.5,12.100000000000001,0.13
2021,1,2,12,30,224,201,48,1.2000000000000002,12.200000000000001,0.13
2021,1,2,13,30,133,116,38,1,11.9,0.13
2021,1,2,14,30,108,102,17,0.7000000000000001,11.4,0.13
2021,1,2,15,30,89,81,36,0.5,10.600000000000001,0.13
2021,1,2,16,30,11,11,0,0.4,9.8,0.13
2021,1,2,17,30,0,0,0,0.4,9.4,0.13
2021,1,2,18,30,0,0,0,0.30000000000000004,9.200000000000001,0.13
2021,1,2,19,30,0,0,0,0.30000000000000004,9.1,0.13
2021,1,2,20,30,0,0,0,0.4,9,0.13
2021,1,2,21,30,0,0,0,0.6000000000000001,8.9,0.13
2021,1,2,22,30,0,0,0,0.7000000000000001,8.700000000000001,0.13
2021,1,2,23,30,0,0,0,0.7000000000000001,8.4,0.13
2021,1,3,0,30,0,0,0,0.7000000000000001,8.200000000000001,0.13
2021,1,3,1,30,0,0,0,0.6000000000000001,7.9,0.13
2021,1,3,2,30,0,0,0,0.7000000000000001,7.4,0.13
2021,1,3,3,30,0,0,0,0.7000000000000001,6.9,0.13
2021,1,3,4,30,0,0,0,0.6000000000000001,6.7,0.13
2021,1,3,5,30,0,0,0,0.4,6.800000000000001,0.13
2021,1,3,6,30,0,0,0,0.30000000000000004,6.9,0.13
2021,1,3,7,30,9,8,52,0.30000000000000004,7.6000000000000005,0.13
2021,1,3,8,30,24,24,1,0.5,9.200000000000001,0.13
2021,1,3,9,30,220,95,401,0.7000000000000001,11.3,0.13
2021,1,3,10,30,179,149,73,1,13,0.13
2021,1,3,11,30,269,193,162,1.4000000000000001,13.9,0.13
2021,1,3,12,30,302,214,184,1.4000000000000001,14.3,0.13
2021,1,3,13,30,359,171,429,1,14.4,0.13
2021,1,3,14,30,249,161,251,0.6000000000000001,14.3,0.13
2021,1,3,15,30,111,100,48,0.4,13.100000000000001,0.13
2021,1,3,16,30,22,22,1,0.5,11.200000000000001,0.12
2021,1,3,17,30,0,0,0,0.7000000000000001,10,0.12
2021,1,3,18,30,0,0,0,0.9,9.600000000000001,0.12
2021,1,3,19,30,0,0,0,1,9.5,0.12
2021,1,3,20,30,0,0,0,1,9.3,0.12
2021,1,3,21,30,0,0,0,1,9.200000000000001,0.12
2021,1,3,22,30,0,0,0,0.9,8.9,0.12
2021,1,3,23,30,0,0,0,0.9,8.6,0.12
2021,1,4,0,30,0,0,0,1,8.3,0.12
2021,1,4,1,30,0,0,0,1.4000000000000001,8.4,0.12
2021,1,4,2,30,0,0,0,2.3000000000000003,9,0.12
2021,1,4,3,30,0,0,0,2.9000000000000004,9.5,0.12
2021,1,4,4,30,0,0,0,3.5,9.8,0.12
2021,1,4,5,30,0,0,0,4.2,10,0.12
2021,1,4,6,30,0,0,0,5,10.3,0.12
2021,1,4,7,30,3,3,0,5.6000000000000005,10.600000000000001,0.12
2021,1,4,8,30,54,52,11,5.800000000000001,10.9,0.12
2021,1,4,9,30,65,64,3,5.9,11.4,0.12
2021,1,4,10,30,59,58,2,5.800000000000001,12.100000000000001,0.12
2021,1,4,11,30,151,136,31,5.7,13.5,0.12
2021,1,4,12,30,53,53,0,5.6000000000000005,14.9,0.12
2021,1,4,13,30,36,36,0,5.2,15.5,0.12
2021,1,4,14,30,231,139,259,4.4,15.100000000000001,0.12
2021,1,4,15,30,198,53,633,2.8000000000000003,13.200000000000001,0.12
2021,1,4,16,30,50,28,302,1.8,10.5,0.13
2021,1,4,17,30,0,0,0,1.6,8.9,0.13
2021,1,4,18,30,0,0,0,1.5,8.1,0.13
2021,1,4,19,30,0,0,0,1.3,7.4,0.13
2021,1,4,20,30,0,0,0,1.1,6.7,0.13
2021,1,4,21,30,0,0,0,1,6.300000000000001,0.13
2021,1,4,22,30,0,0,0,0.9,6.1000000000000005,0.13
2021,1,4,23,30,0,0,0,0.9,6.2,0.13
2021,1,5,0,30,0,0,0,0.9,6.300000000000001,0.13
2021,1,5,1,30,0,0,0,0.8,6.4,0.13
2021,1,5,2,30,0,0,0,0.7000000000000001,6.6000000000000005,0.13
2021,1,5,3,30,0,0,0,0.7000000000000001,6.7,0.13
2021,1,5,4,30,0,0,0,0.8,6.6000000000000005,0.13
2021,1,5,5,30,0,0,0,0.7000000000000001,6.300000000000001,0.13
2021,1,5,6,30,0,0,0,0.6000000000000001,5.9,0.13
2021,1,5,7,30,10,9,83,0.9,6.4,0.13
2021,1,5,8,30,141,45,553,1.3,8.200000000000001,0.13
2021,1,5,9,30,267,69,634,1.4000000000000001,10.4,0.13
2021,1,5,10,30,343,96,596,1.5,12.4,0.13
2021,1,5,11,30,288,186,216,1.4000000000000001,14,0.13
2021,1,5,12,30,497,75,876,1.4000000000000001,15,0.13
2021,1,5,13,30,449,73,850,1.6,15.4,0.13
2021,1,5,14,30,346,65,786,1.6,15,0.13
2021,1,5,15,30,203,52,653,1.3,12.8,0.13
2021,1,5,16,30,52,28,326,1.1,9.9,0.12
2021,1,5,17,30,0,0,0,1.1,8.3,0.12
2021,1,5,18,30,0,0,0,1,7.6000000000000005,0.12
2021,1,5,19,30,0,0,0,0.9,7.2,0.12
2021,1,5,20,30,0,0,0,0.8,7.5,0.12
2021,1,5,21,30,0,0,0,0.7000000000000001,7.9,0.12
2021,1,5,22,30,0,0,0,0.7000000000000001,7.6000000000000005,0.12
2021,1,5,23,30,0,0,0,0.7000000000000001,6.800000000000001,0.12
2021,1,6,0,30,0,0,0,0.7000000000000001,6.300000000000001,0.12
2021,1,6,1,30,0,0,0,0.6000000000000001,6.1000000000000005,0.12
2021,1,6,2,30,0,0,0,0.6000000000000001,6.2,0.12
2021,1,6,3,30,0,0,0,0.7000000000000001,5.9,0.12
2021,1,6,4,30,0,0,0,0.8,5.6000000000000005,0.12
2021,1,6,5,30,0,0,0,1.1,5.4,0.12
2021,1,6,6,30,0,0,0,1.3,5.4,0.12
2021,1,6,7,30,6,6,0,1.3,6,0.12
2021,1,6,8,30,61,59,9,1.3,7.5,0.12
2021,1,6,9,30,120,114,20,1.2000000000000002,9,0.12
2021,1,6,10,30,217,196,51,1,10.4,0.12
2021,1,6,11,30,308,221,183,1,11.4,0.12
2021,1,6,12,30,360,222,285,1.2000000000000002,12.100000000000001,0.12
2021,1,6,13,30,105,99,13,1.5,12.4,0.12
2021,1,6,14,30,267,108,443,1.4000000000000001,12.700000000000001,0.12
2021,1,6,15,30,205,51,660,0.9,11.600000000000001,0.12
2021,1,6,16,30,45,31,176,0.6000000000000001,9.9,0.12
2021,1,6,17,30,0,0,0,0.7000000000000001,8.8,0.12
2021,1,6,18,30,0,0,0,0.7000000000000001,7.9,0.12
2021,1,6,19,30,0,0,0,0.8,7.2,0.12
2021,1,6,20,30,0,0,0,1,6.800000000000001,0.12
2021,1,6,21,30,0,0,0,1.1,6.5,0.12
2021,1,6,22,30,0,0,0,1.1,6.300000000000001,0.12
2021,1,6,23,30,0,0,0,1.1,6.300000000000001,0.12
2021,1,7,0,30,0,0,0,1.2000000000000002,6.300000000000001,0.12
2021,1,7,1,30,0,0,0,1.1,6.2,0.12
2021,1,7,2,30,0,0,0,1.2000000000000002,6.1000000000000005,0.12
2021,1,7,3,30,0,0,0,1.4000000000000001,5.800000000000001,0.12
2021,1,7,4,30,0,0,0,1.4000000000000001,5.5,0.12
2021,1,7,5,30,0,0,0,1.4000000000000001,5.300000000000001,0.12
2021,1,7,6,30,0,0,0,1.4000000000000001,5.5,0.12
2021,1,7,7,30,6,6,0,1.4000000000000001,6.2,0.12
2021,1,7,8,30,114,93,121,1.5,7.300000000000001,0.12
2021,1,7,9,30,214,156,184,1.7000000000000002,8.4,0.12
2021,1,7,10,30,311,202,261,1.7000000000000002,9.9,0.12
2021,1,7,11,30,272,230,89,1.5,11.700000000000001,0.12
2021,1,7,12,30,410,185,463,1.2000000000000002,13.3,0.12
2021,1,7,13,30,438,109,736,0.9,14,0.12
2021,1,7,14,30,280,156,342,0.6000000000000001,13.8,0.12
2021,1,7,15,30,160,122,162,0.5,12,0.12
2021,1,7,16,30,40,38,23,0.4,9.700000000000001,0.12
2021,1,7,17,30,0,0,0,0.5,8.5,0.12
2021,1,7,18,30,0,0,0,0.5,8,0.12
2021,1,7,19,30,0,0,0,0.4,7.800000000000001,0.12
2021,1,7,20,30,0,0,0,0.5,7.4,0.12
2021,1,7,21,30,0,0,0,0.6000000000000001,6.7,0.12
2021,1,7,22,30,0,0,0,0.6000000000000001,6.5,0.12
2021,1,7,23,30,0,0,0,0.5,6.7,0.12
2021,1,8,0,30,0,0,0,0.5,6.9,0.12
2021,1,8,1,30,0,0,0,0.7000000000000001,6.800000000000001,0.12
2021,1,8,2,30,0,0,0,0.9,6.4,0.12
2021,1,8,3,30,0,0,0,1,5.9,0.12
2021,1,8,4,30,0,0,0,1,5.300000000000001,0.12
2021,1,8,5,30,0,0,0,1.1,4.6000000000000005,0.12
2021,1,8,6,30,0,0,0,1.1,4.3,0.12
2021,1,8,7,30,10,9,76,1.1,5.800000000000001,0.12
2021,1,8,8,30,115,43,413,1.2000000000000002,8.5,0.12
2021,1,8,9,30,268,70,629,1.2000000000000002,10.700000000000001,0.12
2021,1,8,10,30,370,109,624,1.4000000000000001,12.4,0.12
2021,1,8,11,30,433,145,603,1.7000000000000002,13.200000000000001,0.12
2021,1,8,12,30,480,102,774,1.8,13.600000000000001,0.12
2021,1,8,13,30,284,154,288,1.7000000000000002,13.8,0.12
2021,1,8,14,30,223,122,277,1.8,13.700000000000001,0.12
2021,1,8,15,30,188,70,491,1.5,12.100000000000001,0.12
2021,1,8,16,30,54,34,243,1.1,9.700000000000001,0.12
2021,1,8,17,30,0,0,0,1.1,7.800000000000001,0.12
2021,1,8,18,30,0,0,0,1.1,6.7,0.12
2021,1,8,19,30,0,0,0,1.1,6,0.12
2021,1,8,20,30,0,0,0,1.2000000000000002,5.6000000000000005,0.12
2021,1,8,21,30,0,0,0,1.2000000000000002,5.300000000000001,0.12
2021,1,8,22,30,0,0,0,1.3,4.9,0.12
2021,1,8,23,30,0,0,0,1.3,4.7,0.12
2021,1,9,0,30,0,0,0,1.3,4.5,0.12
2021,1,9,1,30,0,0,0,1.3,4.2,0.12
2021,1,9,2,30,0,0,0,1.4000000000000001,3.8000000000000003,0.12
2021,1,9,3,30,0,0,0,1.6,3.5,0.12
2021,1,9,4,30,0,0,0,1.7000000000000002,3.2,0.12
2021,1,9,5,30,0,0,0,1.7000000000000002,3,0.12
2021,1,9,6,30,0,0,0,1.7000000000000002,3.1,0.12
2021,1,9,7,30,7,7,34,1.8,4.7,0.12
2021,1,9,8,30,131,61,399,1.6,7.5,0.12
2021,1,9,9,30,301,55,780,1.8,10.4,0.12
2021,1,9,10,30,421,67,843,2.6,13,0.12
2021,1,9,11,30,491,72,874,3.1,14.8,0.12
2021,1,9,12,30,502,77,867,3.1,15.8,0.12
2021,1,9,13,30,453,79,827,2.6,16,0.12
2021,1,9,14,30,321,142,488,1.8,15.3,0.12
2021,1,9,15,30,192,98,388,1,13.100000000000001,0.12
2021,1,9,16,30,58,31,312,0.7000000000000001,10.9,0.12
2021,1,9,17,30,0,0,0,0.5,9.8,0.12
2021,1,9,18,30,0,0,0,0.5,9,0.12
2021,1,9,19,30,0,0,0,0.6000000000000001,8.1,0.12
2021,1,9,20,30,0,0,0,0.6000000000000001,7.5,0.12
2021,1,9,21,30,0,0,0,0.6000000000000001,7.6000000000000005,0.12
2021,1,9,22,30,0,0,0,0.7000000000000001,7.7,0.12
2021,1,9,23,30,0,0,0,0.9,7.4,0.12
2021,1,10,0,30,0,0,0,1,7.1000000000000005,0.12
2021,1,10,1,30,0,0,0,0.9,7.1000000000000005,0.12
2021,1,10,2,30,0,0,0,0.8,6.6000000000000005,0.12
2021,1,10,3,30,0,0,0,0.7000000000000001,5.7,0.12
2021,1,10,4,30,0,0,0,0.6000000000000001,5.2,0.12
2021,1,10,5,30,0,0,0,0.5,5,0.12
2021,1,10,6,30,0,0,0,0.30000000000000004,4.9,0.12
2021,1,10,7,30,10,9,80,0.4,5.7,0.12
2021,1,10,8,30,120,39,459,0.9,7.7,0.12
2021,1,10,9,30,201,67,423,1,10.3,0.12
2021,1,10,10,30,301,180,287,0.8,12.3,0.12
2021,1,10,11,30,361,235,262,1,13.4,0.12
2021,1,10,12,30,347,234,229,1.7000000000000002,13.700000000000001,0.12
2021,1,10,13,30,381,179,443,2,13.700000000000001,0.12
2021,1,10,14,30,298,116,492,1.9000000000000001,13.4,0.12
2021,1,10,15,30,62,61,6,1.5,11.9,0.12
2021,1,10,16,30,45,41,48,1,9.700000000000001,0.12
2021,1,10,17,30,0,0,0,1,8.6,0.12
2021,1,10,18,30,0,0,0,0.9,8.200000000000001,0.12
2021,1,10,19,30,0,0,0,0.8,7.9,0.12
2021,1,10,20,30,0,0,0,0.8,7.4,0.12
2021,1,10,21,30,0,0,0,0.8,7,0.12
2021,1,10,22,30,0,0,0,0.8,6.7,0.12
2021,1,10,23,30,0,0,0,0.8,6.6000000000000005,0.12
2021,1,11,0,30,0,0,0,0.8,6.6000000000000005,0.12
2021,1,11,1,30,0,0,0,0.6000000000000001,6.7,0.12
2021,1,11,2,30,0,0,0,0.5,6.4,0.12
2021,1,11,3,30,0,0,0,0.6000000000000001,5.7,0.12
2021,1,11,4,30,0,0,0,0.7000000000000001,5.1000000000000005,0.12
2021,1,11,5,30,0,0,0,0.7000000000000001,4.9,0.12
2021,1,11,6,30,0,0,0,0.6000000000000001,4.9,0.12
2021,1,11,7,30,7,7,9,0.8,6.1000000000000005,0.12
2021,1,11,8,30,109,98,62,1.5,8.4,0.12
2021,1,11,9,30,208,174,107,1.8,10.700000000000001,0.12
2021,1,11,10,30,334,221,267,1.6,12.700000000000001,0.12
2021,1,11,11,30,405,245,330,1.3,14.3,0.12
2021,1,11,12,30,476,154,651,1.4000000000000001,15.600000000000001,0.12
2021,1,11,13,30,421,174,539,1.2000000000000002,16.1,0.12
2021,1,11,14,30,355,80,737,0.7000000000000001,15.8,0.12
2021,1,11,15,30,212,71,568,0.7000000000000001,13.8,0.12
2021,1,11,16,30,51,42,94,1,11,0.12
2021,1,11,17,30,0,0,0,1.2000000000000002,9.5,0.12
2021,1,11,18,30,0,0,0,1.2000000000000002,9.200000000000001,0.12
2021,1,11,19,30,0,0,0,1.1,8.8,0.12
2021,1,11,20,30,0,0,0,1.2000000000000002,8.5,0.12
2021,1,11,21,30,0,0,0,1.1,8.5,0.12
2021,1,11,22,30,0,0,0,1.1,8,0.12
2021,1,11,23,30,0,0,0,1.1,7.5,0.12
2021,1,12,0,30,0,0,0,1.1,7.7,0.12
2021,1,12,1,30,0,0,0,1.1,7.7,0.12
2021,1,12,2,30,0,0,0,1.1,7.300000000000001,0.12
2021,1,12,3,30,0,0,0,1.1,7.300000000000001,0.12
2021,1,12,4,30,0,0,0,0.9,7.6000000000000005,0.12
2021,1,12,5,30,0,0,0,0.9,7.6000000000000005,0.12
2021,1,12,6,30,0,0,0,1,7.300000000000001,0.12
2021,1,12,7,30,5,5,0,0.9,8,0.12
2021,1,12,8,30,26,26,0,0.8,9.4,0.12
2021,1,12,9,30,86,84,6,1.1,10.700000000000001,0.12
2021,1,12,10,30,187,145,98,1.7000000000000002,13,0.12
2021,1,12,11,30,193,178,31,2.2,15.3,0.12
2021,1,12,12,30,123,123,1,2,16.400000000000002,0.12
2021,1,12,13,30,101,98,7,1.4000000000000001,16.5,0.12
2021,1,12,14,30,124,114,27,0.8,16,0.12
2021,1,12,15,30,50,49,3,0.4,14.8,0.12
2021,1,12,16,30,17,17,0,0.5,13.600000000000001,0.12
2021,1,12,17,30,0,0,0,0.7000000000000001,12.700000000000001,0.12
2021,1,12,18,30,0,0,0,0.7000000000000001,12.200000000000001,0.12
2021,1,12,19,30,0,0,0,0.7000000000000001,11.9,0.12
2021,1,12,20,30,0,0,0,0.7000000000000001,11.9,0.12
2021,1,12,21,30,0,0,0,0.7000000000000001,11.8,0.12
2021,1,12,22,30,0,0,0,0.7000000000000001,11.3,0.12
2021,1,12,23,30,0,0,0,0.7000000000000001,10.600000000000001,0.12
2021,1,13,0,30,0,0,0,0.6000000000000001,10.200000000000001,0.12
2021,1,13,1,30,0,0,0,0.7000000000000001,9.700000000000001,0.12
2021,1,13,2,30,0,0,0,0.7000000000000001,9.200000000000001,0.12
2021,1,13,3,30,0,0,0,0.7000000000000001,8.8,0.12
2021,1,13,4,30,0,0,0,0.6000000000000001,8.8,0.12
2021,1,13,5,30,0,0,0,0.5,9.1,0.12
2021,1,13,6,30,0,0,0,0.6000000000000001,9,0.12
2021,1,13,7,30,5,5,0,1,10.100000000000001,0.12
2021,1,13,8,30,23,23,0,1.2000000000000002,13,0.12
2021,1,13,9,30,194,170,74,1.3,15.600000000000001,0.12
2021,1,13,10,30,280,236,103,1.5,17.1,0.12
2021,1,13,11,30,320,245,154,1.7000000000000002,17.900000000000002,0.12
2021,1,13,12,30,486,97,777,2,18.900000000000002,0.12
2021,1,13,13,30,442,98,742,2.2,19.8,0.12
2021,1,13,14,30,327,120,546,2,19.6,0.12
2021,1,13,15,30,163,92,280,1.6,17.5,0.12
2021,1,13,16,30,59,36,235,1.4000000000000001,14.700000000000001,0.13
2021,1,13,17,30,0,0,0,1.6,13,0.13
2021,1,13,18,30,0,0,0,1.5,12.100000000000001,0.13
2021,1,13,19,30,0,0,0,1.4000000000000001,11.5,0.13
2021,1,13,20,30,0,0,0,1.5,11.200000000000001,0.13
2021,1,13,21,30,0,0,0,1.6,10.9,0.13
2021,1,13,22,30,0,0,0,1.6,10.4,0.13
2021,1,13,23,30,0,0,0,1.6,9.8,0.13
2021,1,14,0,30,0,0,0,1.5,9.200000000000001,0.13
2021,1,14,1,30,0,0,0,1.3,8.8,0.13
2021,1,14,2,30,0,0,0,1.3,8.5,0.13
2021,1,14,3,30,0,0,0,1.3,8.4,0.13
2021,1,14,4,30,0,0,0,1.2000000000000002,8.4,0.13
2021,1,14,5,30,0,0,0,1.2000000000000002,8.200000000000001,0.13
2021,1,14,6,30,0,0,0,1.3,8.200000000000001,0.13
2021,1,14,7,30,10,9,67,1.2000000000000002,9.700000000000001,0.13
2021,1,14,8,30,88,51,206,1.2000000000000002,12.700000000000001,0.13
2021,1,14,9,30,130,94,111,1.3,15.5,0.13
2021,1,14,10,30,186,159,64,1.4000000000000001,17.7,0.13
2021,1,14,11,30,303,264,80,1.5,19.5,0.13
2021,1,14,12,30,406,232,346,1.8,20.6,0.13
2021,1,14,13,30,432,142,621,2.2,21,0.13
2021,1,14,14,30,372,70,788,2.4000000000000004,20.400000000000002,0.13
2021,1,14,15,30,229,57,667,1.8,17.7,0.13
2021,1,14,16,30,72,33,381,1.2000000000000002,14.200000000000001,0.13
2021,1,14,17,30,0,0,0,1,12.3,0.13
2021,1,14,18,30,0,0,0,0.9,11.8,0.13
2021,1,14,19,30,0,0,0,0.9,11.600000000000001,0.13
2021,1,14,20,30,0,0,0,1,11.5,0.13
2021,1,14,21,30,0,0,0,1.1,11.200000000000001,0.13
2021,1,14,22,30,0,0,0,1.2000000000000002,10.9,0.13
2021,1,14,23,30,0,0,0,1.1,10.700000000000001,0.13
2021,1,15,0,30,0,0,0,1.1,10.4,0.13
2021,1,15,1,30,0,0,0,1,10.200000000000001,0.13
2021,1,15,2,30,0,0,0,0.9,10,0.13
2021,1,15,3,30,0,0,0,0.8,9.8,0.13
2021,1,15,4,30,0,0,0,0.8,9.4,0.13
2021,1,15,5,30,0,0,0,0.7000000000000001,9.1,0.13
2021,1,15,6,30,0,0,0,0.6000000000000001,9,0.13
2021,1,15,7,30,7,7,0,0.6000000000000001,10.3,0.13
2021,1,15,8,30,103,94,52,0.6000000000000001,12.9,0.13
2021,1,15,9,30,227,132,291,0.8,15.3,0.13
2021,1,15,10,30,426,72,820,1.1,17.2,0.13
2021,1,15,11,30,460,143,642,1.3,18.5,0.13
2021,1,15,12,30,431,181,493,1.5,19.200000000000003,0.13
2021,1,15,13,30,460,103,760,1.4000000000000001,19.5,0.13
2021,1,15,14,30,277,170,277,1.5,19.1,0.13
2021,1,15,15,30,186,114,275,1.6,16.6,0.13
2021,1,15,16,30,65,47,173,1.3,13.3,0.13
2021,1,15,17,30,0,0,0,1.2000000000000002,11.600000000000001,0.13
2021,1,15,18,30,0,0,0,1.2000000000000002,11.100000000000001,0.13
2021,1,15,19,30,0,0,0,1.2000000000000002,11.200000000000001,0.13
2021,1,15,20,30,0,0,0,1.3,11.600000000000001,0.13
2021,1,15,21,30,0,0,0,1.3,12.100000000000001,0.13
2021,1,15,22,30,0,0,0,1.6,12.700000000000001,0.13
2021,1,15,23,30,0,0,0,1.7000000000000002,13.100000000000001,0.13
2021,1,16,0,30,0,0,0,1.6,13.100000000000001,0.13
2021,1,16,1,30,0,0,0,1.5,12.8,0.13
2021,1,16,2,30,0,0,0,1.5,12,0.13
2021,1,16,3,30,0,0,0,1.4000000000000001,11.4,0.13
2021,1,16,4,30,0,0,0,1.2000000000000002,10.9,0.13
2021,1,16,5,30,0,0,0,1,10.600000000000001,0.13
2021,1,16,6,30,0,0,0,0.9,10.600000000000001,0.13
2021,1,16,7,30,9,8,44,1.2000000000000002,12.100000000000001,0.13
2021,1,16,8,30,137,51,467,1.7000000000000002,14.9,0.13
2021,1,16,9,30,305,53,770,2.1,17.6,0.13
2021,1,16,10,30,404,107,684,2.7,20,0.13
2021,1,16,11,30,498,71,861,3.1,21.6,0.13
2021,1,16,12,30,513,77,856,3.3000000000000003,22.8,0.13
2021,1,16,13,30,471,66,856,3.3000000000000003,23.3,0.13
2021,1,16,14,30,360,88,699,2.8000000000000003,22.6,0.13
2021,1,16,15,30,224,66,597,1.8,19.8,0.13
2021,1,16,16,30,78,30,446,1.3,16.400000000000002,0.12
2021,1,16,17,30,0,0,0,1.3,14.600000000000001,0.12
2021,1,16,18,30,0,0,0,1.1,13.9,0.12
2021,1,16,19,30,0,0,0,1,13.4,0.12
2021,1,16,20,30,0,0,0,1,13.100000000000001,0.12
2021,1,16,21,30,0,0,0,1.2000000000000002,12.5,0.12
2021,1,16,22,30,0,0,0,1.5,11.700000000000001,0.12
2021,1,16,23,30,0,0,0,1.5,11.100000000000001,0.12
2021,1,17,0,30,0,0,0,1.4000000000000001,10.700000000000001,0.12
2021,1,17,1,30,0,0,0,1.5,10.600000000000001,0.12
2021,1,17,2,30,0,0,0,1.5,10.8,0.12
2021,1,17,3,30,0,0,0,1.6,10.600000000000001,0.12
2021,1,17,4,30,0,0,0,1.7000000000000002,10,0.12
2021,1,17,5,30,0,0,0,1.8,9.600000000000001,0.12
2021,1,17,6,30,0,0,0,1.7000000000000002,9.4,0.12
2021,1,17,7,30,15,12,155,1.9000000000000001,10.9,0.12
2021,1,17,8,30,157,40,634,1.9000000000000001,13.8,0.12
2021,1,17,9,30,315,53,796,1.5,16.8,0.12
2021,1,17,10,30,441,63,868,1.4000000000000001,19.700000000000003,0.12
2021,1,17,11,30,516,66,903,1.6,22,0.12
2021,1,17,12,30,533,66,912,2,23.3,0.12
2021,1,17,13,30,490,63,897,2.3000000000000003,23.900000000000002,0.12
2021,1,17,14,30,390,58,846,2,23.200000000000003,0.12
2021,1,17,15,30,247,48,740,1.4000000000000001,20.3,0.12
2021,1,17,16,30,84,30,486,1.2000000000000002,16.900000000000002,0.12
2021,1,17,17,30,0,0,0,1.2000000000000002,15.100000000000001,0.12
2021,1,17,18,30,0,0,0,1,14.100000000000001,0.12
2021,1,17,19,30,0,0,0,1,13.700000000000001,0.12
2021,1,17,20,30,0,0,0,1.2000000000000002,13.600000000000001,0.12
2021,1,17,21,30,0,0,0,1.6,13.4,0.12
2021,1,17,22,30,0,0,0,1.8,13.3,0.12
2021,1,17,23,30,0,0,0,2,13.4,0.12
2021,1,18,0,30,0,0,0,2.3000000000000003,13.600000000000001,0.12
2021,1,18,1,30,0,0,0,2.6,13.700000000000001,0.12
2021,1,18,2,30,0,0,0,2.7,13.3,0.12
2021,1,18,3,30,0,0,0,2.7,12.8,0.12
2021,1,18,4,30,0,0,0,2.6,12.4,0.12
2021,1,18,5,30,0,0,0,2.8000000000000003,12,0.12
2021,1,18,6,30,0,0,0,3.3000000000000003,11.8,0.12
