timestamp,monthly_kwh_per_home
2018-01-31,978.7375180867916
2018-02-28,725.946091508759
2018-03-31,775.5529418970455
2018-04-30,632.8674798341509
2018-05-31,604.6965315026023
2018-06-30,635.3501192298186
2018-07-31,889.6223890054742
2018-08-31,863.7949205843508
2018-09-30,631.6416693946783
2018-10-31,582.3987321440434
2018-11-30,694.4394828192985
2018-12-31,819.3204703530946
2019-01-31,0.21846670481115624
