timestamp,electric_kw_per_home,electric_kwh_per_home,season,time_of_day
2018-01-01 00:15:00,1.390748278536229,0.34768706963405727,Winter,00:15
2018-01-01 00:30:00,1.3952649076120014,0.34881622690300035,Winter,00:30
2018-01-01 00:45:00,1.374943267574773,0.34373581689369326,Winter,00:45
2018-01-01 01:00:00,1.378258869019687,0.34456471725492177,Winter,01:00
2018-01-01 01:15:00,1.2968978776081452,0.3242244694020363,Winter,01:15
2018-01-01 01:30:00,1.310415067307509,0.32760376682687725,Winter,01:30
2018-01-01 01:45:00,1.3225384579235766,0.33063461448089415,Winter,01:45
2018-01-01 02:00:00,1.3408439960190088,0.3352109990047522,Winter,02:00
2018-01-01 02:15:00,1.2471282437230669,0.3117820609307667,Winter,02:15
2018-01-01 02:30:00,1.2492633472515517,0.31231583681288794,Winter,02:30
2018-01-01 02:45:00,1.2383587736896486,0.30958969342241216,Winter,02:45
2018-01-01 03:00:00,1.2523401670620478,0.31308504176551194,Winter,03:00
2018-01-01 03:15:00,0.7318528801199184,0.1829632200299796,Winter,03:15
2018-01-01 03:30:00,0.7624148956693558,0.19060372391733896,Winter,03:30
2018-01-01 03:45:00,0.8049805767139108,0.2012451441784777,Winter,03:45
2018-01-01 04:00:00,0.8736865880749204,0.2184216470187301,Winter,04:00
2018-01-01 04:15:00,0.8577988434726066,0.21444971086815165,Winter,04:15
2018-01-01 04:30:00,0.8403185050869905,0.21007962627174762,Winter,04:30
2018-01-01 04:45:00,0.8220668765255038,0.20551671913137595,Winter,04:45
2018-01-01 05:00:00,0.8159135407809216,0.2039783851952304,Winter,05:00
2018-01-01 05:15:00,0.8413714205753164,0.2103428551438291,Winter,05:15
2018-01-01 05:30:00,0.8492659151672333,0.21231647879180832,Winter,05:30
2018-01-01 05:45:00,0.8685939621173767,0.21714849052934418,Winter,05:45
2018-01-01 06:00:00,0.8804368110454762,0.22010920276136905,Winter,06:00
2018-01-01 06:15:00,0.9000073912626959,0.22500184781567398,Winter,06:15
2018-01-01 06:30:00,0.9202359383365426,0.23005898458413565,Winter,06:30
2018-01-01 06:45:00,0.9654567310470968,0.2413641827617742,Winter,06:45
2018-01-01 07:00:00,0.9884548216701451,0.24711370541753627,Winter,07:00
2018-01-01 07:15:00,1.031449379123205,0.2578623447808012,Winter,07:15
2018-01-01 07:30:00,1.017077462986317,0.25426936574657927,Winter,07:30
2018-01-01 07:45:00,1.018895152222709,0.25472378805567725,Winter,07:45
2018-01-01 08:00:00,1.0219461491163588,0.2554865372790897,Winter,08:00
