timestamp,monthly_kwh_per_home
2018-01-31,788.509955650249
2018-02-28,709.1689070852233
2018-03-31,703.2760058326398
2018-04-30,601.1133436670601
2018-05-31,665.1422790387014
2018-06-30,810.604912346691
2018-07-31,975.0718169391278
2018-08-31,844.3695341789218
2018-09-30,749.3529682195384
2018-10-31,637.0144408595706
2018-11-30,647.4481504187846
2018-12-31,786.2229154066389
2019-01-31,0.3645597964385096
