timestamp,electric_kw_per_home,electric_kwh_per_home,season,time_of_day
2018-05-16 01:00:00,1.0749576669805783,0.26873941674514457,Spring,01:00
2018-05-16 01:15:00,1.0400436938834217,0.2600109234708554,Spring,01:15
2018-05-16 01:30:00,1.0065670463960683,0.2516417615990171,Spring,01:30
2018-05-16 01:45:00,0.9751261593084751,0.24378153982711878,Spring,01:45
2018-05-16 02:00:00,0.942868755963937,0.23571718899098426,Spring,02:00
2018-05-16 02:15:00,0.9244420913101284,0.2311105228275321,Spring,02:15
2018-05-16 02:30:00,0.8966245347778556,0.2241561336944639,Spring,02:30
2018-05-16 02:45:00,0.8716720369434284,0.2179180092358571,Spring,02:45
2018-05-16 03:00:00,0.8471422715401781,0.21178556788504452,Spring,03:00
2018-05-16 03:15:00,0.8431790305926665,0.21079475764816663,Spring,03:15
2018-05-16 03:30:00,0.8227732372695588,0.2056933093173897,Spring,03:30
2018-05-16 03:45:00,0.8126379698132487,0.20315949245331216,Spring,03:45
2018-05-16 04:00:00,0.8037900878057308,0.2009475219514327,Spring,04:00
2018-05-16 04:15:00,0.7941212113574041,0.19853030283935102,Spring,04:15
2018-05-16 04:30:00,0.7792268883981531,0.19480672209953828,Spring,04:30
2018-05-16 04:45:00,0.776320272383157,0.19408006809578926,Spring,04:45
2018-05-16 05:00:00,0.7777123513996367,0.19442808784990917,Spring,05:00
2018-05-16 05:15:00,0.8016859785880087,0.20042149464700218,Spring,05:15
2018-05-16 05:30:00,0.8072703691974129,0.20181759229935323,Spring,05:30
2018-05-16 05:45:00,0.8328508935416652,0.2082127233854163,Spring,05:45
2018-05-16 06:00:00,0.8606008808860286,0.21515022022150715,Spring,06:00
2018-05-16 06:15:00,0.9552927043405814,0.23882317608514536,Spring,06:15
2018-05-16 06:30:00,0.9777786834377691,0.24444467085944227,Spring,06:30
2018-05-16 06:45:00,1.016477175066181,0.25411929376654524,Spring,06:45
2018-05-16 07:00:00,1.0283516473161747,0.25708791182904367,Spring,07:00
2018-05-16 07:15:00,1.1359442762204446,0.28398606905511115,Spring,07:15
2018-05-16 07:30:00,1.1498641467784352,0.2874660366946088,Spring,07:30
2018-05-16 07:45:00,1.1731516818369396,0.2932879204592349,Spring,07:45
2018-05-16 08:00:00,1.181461799942008,0.295365449985502,Spring,08:00
2018-05-16 08:15:00,1.2526482573909403,0.3131620643477351,Spring,08:15
