timestamp,monthly_kwh_per_home
2018-01-31,1501.6989278979765
2018-02-28,1068.6206967339542
2018-03-31,889.3593047577897
2018-04-30,882.4737189873744
2018-05-31,1340.596941855713
2018-06-30,1608.1645645467308
2018-07-31,1716.6583604157047
2018-08-31,1650.1117508388236
2018-09-30,1213.970266622299
2018-10-31,1016.0537748205353
2018-11-30,1002.5313431089863
2018-12-31,1133.7157060041109
2019-01-31,0.4227454738565503
